source,target,x,y,slat,slng,tlat,tlng,label,mid_x,mid_y
19,1935,8.570900578,6.758093873,27.98443,120.66958,27.97505,120.67499,-1,27.98019494043322,120.67445415667837
1698,2901,27.93202844,4.946348187,27.95861,120.665556,27.97339,120.7071,-1,27.962562888998033,120.69584413064827
2703,2788,-0.38910745,-12.3855112,27.99103,120.63464,27.96243,120.65546,-1,27.974714922237407,120.64213955798085
467,2561,-11.41832292,34.20001777,28.012398,120.68848,28.00155,120.68023,-1,27.997167498855806,120.6965559652936
317,1145,-39.54252328,13.34259652,28.01994,120.655,28.024208,120.653538,-1,28.02646435607571,120.64822032843621
906,2201,-1.401459418,35.11168938,28.01211,120.69386,27.99446,120.68161,-1,27.997167498855806,120.6965559652936
943,1794,26.93207125,27.26563023,27.98369,120.71502,27.94302,120.67619,-1,27.976299458955218,120.69459687686565
2080,2229,-13.60145117,42.10933963,27.994449,120.671107,27.99852,120.65649,-1,28.002290893566702,120.6712867918639
422,1799,11.10282032,29.21926261,28.00525,120.70299,27.99461,120.68409,-1,27.997167498855806,120.6965559652936
698,2450,-41.84861559,-23.58227769,28.07126,120.60869,28.04901,120.63968,-1,28.06240307891061,120.60650673393843
1582,1895,25.20229915,-0.292476821,27.96936,120.67444,27.96905,120.70307,-1,27.962562888998033,120.69584413064827
1430,2248,32.93998136,-1.465671828,27.9498,120.72544,27.97512,120.69186,-1,27.962562888998033,120.69584413064827
702,1133,30.71753093,25.17975702,27.94104,120.72061,27.97533,120.72453,-1,27.9832064862249,120.73087542814596
202,2899,-13.64132531,13.99472758,28.0087,120.65515,28.02802,120.65472,-1,28.02646435607571,120.64822032843621
672,2351,15.92228696,-43.06906173,27.96719,120.59359,27.95215,120.60432,-1,27.963814004726906,120.59917123319326
962,1988,-48.35654329,-0.873506073,28.017111,120.631666,28.01854,120.63879,-1,28.013442647701144,120.63344099195398
666,691,-42.24648657,-46.03630316,28.07352,120.58467,28.05782,120.58736,-1,28.06240307891061,120.60650673393843
80,576,-30.45243373,-6.279758702,28.01143,120.62756,28.02002,120.63138,-1,28.013442647701144,120.63344099195398
353,2085,-40.62052149,-35.28248396,28.04744,120.60876,28.04973,120.58807,-1,28.044052805114628,120.59764638977073
522,2330,10.05558308,-33.01627847,27.95536,120.60011,27.9967,120.60336,-1,27.963814004726906,120.59917123319326
972,1071,39.26351421,-15.32876547,27.94366,120.68317,27.92798,120.69488,-1,27.94376377530121,120.6807762915662
2567,2778,-6.372705126,-8.389832642,27.992138,120.656444,27.99859,120.64039,-1,27.990803190363362,120.65275680331753
257,2888,-43.38180666,-28.48135646,28.076984,120.602335,28.05349,120.61286,-1,28.06240307891061,120.60650673393843
1764,2788,10.40117379,-28.30549525,27.96875,120.60619,27.96243,120.65546,-1,27.974714922237407,120.64213955798085
2853,2970,10.77691068,-51.26657749,27.97599,120.59211,27.9567,120.57364,-1,27.963814004726906,120.59917123319326
2366,2385,1.468122852,18.67903815,27.97973,120.67677,27.998,120.672205,-1,27.98019494043322,120.67445415667837
41,672,15.36112347,-41.58315764,27.95746,120.61208,27.96719,120.59359,-1,27.963814004726906,120.59917123319326
2351,2539,15.30648502,-27.14723686,27.95215,120.60432,27.97231,120.62724,-1,27.963814004726906,120.59917123319326
648,972,29.01725989,-21.31660042,27.92779,120.69413,27.94366,120.68317,-1,27.94376377530121,120.6807762915662
1956,1980,28.114587,-5.727332717,27.96946,120.72066,27.9546,120.667,-1,27.962562888998033,120.69584413064827
1100,2094,-16.70861772,-16.77255771,28.00741,120.61911,27.992,120.60987,-1,27.998799956349213,120.61633086111115
515,2248,17.76715443,2.18413273,27.96781,120.62801,27.97512,120.69186,-1,27.974714922237407,120.64213955798085
414,1944,14.47080334,-34.34537991,27.96162,120.59686,27.97112,120.57378,-1,27.963814004726906,120.59917123319326
599,2889,38.50911498,36.3763287,27.97321,120.72684,27.97509,120.72769,-1,27.9832064862249,120.73087542814596
89,906,-26.209175,22.23224551,28.0164,120.65703,28.01211,120.69386,-1,28.01665533166333,120.68395215130259
1031,1398,-17.03913748,-36.68170319,28.036972,120.589166,28.02438,120.60303,-1,28.02754658695652,120.5927625666996
202,1123,-29.71704102,31.57057199,28.0087,120.65515,27.96552,120.64757,-1,27.990803190363362,120.65275680331753
454,489,2.03686638,20.50047559,27.98,120.66708,27.99167,120.67799,-1,27.98019494043322,120.67445415667837
534,1895,17.1296494,-5.676574853,27.93767,120.66978,27.96905,120.70307,-1,27.962562888998033,120.69584413064827
389,609,-46.852998,-7.673110786,28.01058,120.62116,28.02096,120.62016,-1,28.016462121890555,120.61551500621884
623,1794,29.21827037,-8.506809423,27.94373,120.68649,27.94302,120.67619,-1,27.94376377530121,120.6807762915662
2089,2227,4.056490957,4.332729194,27.970224,120.651685,27.98375,120.66578,-1,27.98019494043322,120.67445415667837
2643,2822,24.7128764,25.96987008,27.98611,120.71722,27.97743,120.73394,-1,27.9832064862249,120.73087542814596
1331,1500,-42.05335468,-24.74901365,28.07361,120.61293,28.05006,120.62061,-1,28.06240307891061,120.60650673393843
936,962,-47.11373165,-1.883962176,28.02145,120.63334,28.017111,120.631666,-1,28.013442647701144,120.63344099195398
673,779,-35.24685794,-39.10078162,28.05464,120.60495,28.03387,120.594038,-1,28.044052805114628,120.59764638977073
1506,1926,-19.81632092,33.39841099,28.02799,120.66168,28.01239,120.67322,-1,28.02646435607571,120.64822032843621
2658,2890,-38.19221666,-2.83404585,28.023438,120.62652,28.02424,120.6348,-1,28.02646435607571,120.64822032843621
1049,2255,4.432296578,24.8632409,28.00814,120.66242,27.99861,120.67972,-1,28.002290893566702,120.6712867918639
1398,2213,-46.29403091,-34.51438734,28.02438,120.60303,28.0397,120.63304,-1,28.032579904438965,120.61508961282372
972,2822,34.94503676,-0.299080974,27.94366,120.68317,27.97743,120.73394,-1,27.962562888998033,120.69584413064827
269,495,34.89691284,10.21540148,27.96807,120.80604,27.994253,120.830533,-1,27.982171395833337,120.81685153125
467,1263,-12.16741801,31.61932722,28.012398,120.68848,28.02077,120.6738,-1,28.01665533166333,120.68395215130259
566,2604,4.260741468,32.72725159,28.0085,120.68531,28.00339,120.6913,-1,27.997167498855806,120.6965559652936
949,1590,-24.95958971,-50.83689806,28.042263,120.582178,28.02239,120.59436,-1,28.02754658695652,120.5927625666996
779,1732,-21.91866832,-35.39447556,28.03387,120.594038,28.027103,120.600906,-1,28.02754658695652,120.5927625666996
467,1152,-10.86437703,32.06554265,28.012398,120.68848,28.013647,120.656985,-1,28.01665533166333,120.68395215130259
2188,2553,-33.14989903,-3.481412314,28.02031,120.62527,28.01901,120.63515,-1,28.013442647701144,120.63344099195398
1123,2096,8.909699006,-39.05342234,27.96552,120.64757,27.97745,120.61375,-1,27.974714922237407,120.64213955798085
1470,2373,-8.633058321,6.550226447,27.97225,120.68006,27.99672,120.65264,-1,27.990803190363362,120.65275680331753
979,1106,-22.20210433,-36.2478673,28.02921,120.59331,28.02311,120.59937,-1,28.02754658695652,120.5927625666996
164,464,15.18359375,-21.90058165,27.95724,120.65969,27.9659,120.64111,-1,27.974714922237407,120.64213955798085
1312,2938,-9.499914919,-36.61170888,28.023857,120.581022,28.02158,120.59654,-1,28.02754658695652,120.5927625666996
448,1089,-17.39881657,-34.85118247,28.024644,120.599644,28.02804,120.57818,-1,28.02754658695652,120.5927625666996
1806,2300,17.36517793,43.95686561,27.971111,120.759166,27.99832,120.72424,-1,27.9832064862249,120.73087542814596
188,2180,-2.879200776,-18.38669849,27.97988,120.63103,27.98333,120.65125,-1,27.974714922237407,120.64213955798085
605,2316,-11.20526429,-41.30312512,28.0258,120.57913,28.0271,120.60091,-1,28.02754658695652,120.5927625666996
1453,2141,-5.561091999,-12.98738102,27.99832,120.6366,27.995992,120.636008,-1,27.994554579966323,120.63662441498319
669,2088,-21.76653083,-4.240722023,28.01255,120.63174,28.00822,120.63366,-1,28.013442647701144,120.63344099195398
1549,2662,26.74163256,45.03530453,27.98966,120.70619,27.9944,120.7017,-1,27.997167498855806,120.6965559652936
2316,2653,-28.17523249,-31.6547124,28.0271,120.60091,28.03697,120.58917,-1,28.02754658695652,120.5927625666996
766,1528,-15.97225215,-12.55901015,28.00726,120.61292,28.01484,120.64575,-1,28.013442647701144,120.63344099195398
763,1376,30.19907941,27.89613202,27.97775,120.74248,27.99176,120.72451,-1,27.9832064862249,120.73087542814596
2571,2641,52.23417766,-9.279082595,27.95427,120.8335,28.00624,120.82807,-1,27.982171395833337,120.81685153125
1751,2890,-63.99422143,19.63920497,28.0794,120.72004,28.02424,120.6348,-1,28.050888333333333,120.67358666666667
46,1900,-39.454904,-44.94193225,28.04917,120.61056,28.06605,120.58485,-1,28.06240307891061,120.60650673393843
1187,2842,19.11986809,2.518774912,27.96331,120.66311,27.98853,120.69743,-1,27.98019494043322,120.67445415667837
348,832,-66.01914602,19.17785933,28.07753,120.6897,28.05231,120.68005,-1,28.066712361702123,120.68716887234042
609,766,-32.91863587,-17.46208287,28.02096,120.62016,28.00726,120.61292,-1,28.016462121890555,120.61551500621884
321,378,48.46045911,-0.521262666,27.941,120.76821,27.96458,120.79525,-1,27.95000695011086,120.78102508758309
3,691,-25.34985304,-57.93838053,28.03927,120.5877,28.05782,120.58736,-1,28.044052805114628,120.59764638977073
595,1117,-11.88091855,29.68390878,28.01681,120.67808,28.02055,120.68861,-1,28.01665533166333,120.68395215130259
253,2848,17.15968633,4.116931634,27.9787,120.6874,27.965369,120.686131,-1,27.98019494043322,120.67445415667837
1713,2344,-9.393026705,-10.27366946,28.01567,120.62619,28.000843,120.64058,-1,28.013442647701144,120.63344099195398
1428,2168,-40.73516444,-5.561066148,28.02259,120.62662,28.02265,120.60445,-1,28.032579904438965,120.61508961282372
1742,2561,3.389080261,29.02178829,28.010383,120.6909,28.00155,120.68023,-1,27.997167498855806,120.6965559652936
515,2593,12.07474453,-24.40896117,27.96781,120.62801,27.96314,120.66947,-1,27.974714922237407,120.64213955798085
534,2398,36.01545288,-34.37761585,27.93767,120.66978,27.923249,120.687804,-1,27.94376377530121,120.6807762915662
237,1312,-8.29744091,-38.71016079,28.023421,120.592786,28.023857,120.581022,-1,28.02754658695652,120.5927625666996
541,2539,13.23156653,-41.54015577,27.96193,120.60948,27.97231,120.62724,-1,27.963814004726906,120.59917123319326
1244,2715,-2.298657138,12.95597315,28.00503,120.67134,27.99435,120.66326,-1,28.002290893566702,120.6712867918639
26,1108,29.04954279,-40.85583685,27.91714,120.66023,27.924685,120.69711,-1,27.910377117283947,120.66762170576135
338,477,32.83285527,27.85232393,27.978332,120.738888,27.994763,120.731284,-1,27.9832064862249,120.73087542814596
389,1424,-15.02652256,-18.01312228,28.01058,120.62116,28.02108,120.60101,-1,28.016462121890555,120.61551500621884
19,2428,5.617659165,7.040009787,27.98443,120.66958,27.98819,120.6531,-1,27.98019494043322,120.67445415667837
2214,2720,15.63598372,5.564669578,27.9598,120.68203,27.97853,120.684,-1,27.98019494043322,120.67445415667837
1448,2619,15.30026668,31.51067135,27.99567,120.715,27.992814,120.696225,-1,27.997167498855806,120.6965559652936
751,2847,-31.99857963,-38.46871394,28.02449,120.61195,28.041041,120.588459,-1,28.02754658695652,120.5927625666996
347,1806,32.5112947,21.01073888,27.98785,120.71681,27.971111,120.759166,-1,27.9832064862249,120.73087542814596
1510,2294,-30.96493084,2.61671922,28.023269,120.632426,28.017358,120.65303,-1,28.02646435607571,120.64822032843621
1198,2483,-21.57276352,-35.46528333,28.0332,120.591,28.02455,120.61196,-1,28.02754658695652,120.5927625666996
1110,2508,26.0492049,-9.4488387,27.946867,120.69923,27.96724,120.66561,-1,27.94376377530121,120.6807762915662
2420,2778,-9.400954917,-4.759972878,27.98362,120.61785,27.99859,120.64039,-1,27.994554579966323,120.63662441498319
844,2512,-7.740733841,21.70710007,28.00813,120.67287,27.99935,120.67604,-1,28.002290893566702,120.6712867918639
1134,1731,-11.3348279,-7.900693347,27.99644,120.63354,28.00652,120.64463,-1,27.994554579966323,120.63662441498319
560,2200,-62.79508024,11.37076395,28.016323,120.703784,28.03746,120.65611,-1,28.035213041284393,120.68631727293578
1680,2793,33.6278471,-2.555488201,27.96413,120.67139,27.96841,120.73048,-1,27.962562888998033,120.69584413064827
1008,2292,-19.45756503,-53.6030575,28.06212,120.60705,28.04572,120.58643,-1,28.044052805114628,120.59764638977073
2484,2840,-18.90411481,-46.35464005,28.07449,120.5874,28.04323,120.58656,-1,28.055907617021266,120.58436497517738
1620,2092,-50.36713538,-4.46007728,28.01578,120.62194,28.0195,120.63455,-1,28.013442647701144,120.63344099195398
1782,2279,26.32000058,45.23284559,27.997236,120.700653,27.98388,120.70501,-1,27.997167498855806,120.6965559652936
1141,1698,29.24309557,-42.17905693,27.933084,120.674452,27.95861,120.665556,-1,27.94376377530121,120.6807762915662
1839,2672,35.13225921,15.67490796,27.97706,120.75192,28.02026,120.69523,-1,27.9832064862249,120.73087542814596
522,621,12.08250306,-39.68017185,27.95536,120.60011,27.98848,120.61075,-1,27.963814004726906,120.59917123319326
1923,2481,8.297824761,-1.330640794,27.99631,120.64437,27.97265,120.66766,-1,27.990803190363362,120.65275680331753
1298,1650,-52.06192886,-5.274436417,28.01943,120.636564,28.020022,120.631375,-1,28.013442647701144,120.63344099195398
487,2176,11.59082068,14.31714199,27.98776,120.67428,27.95843,120.65338,-1,27.98019494043322,120.67445415667837
1130,1535,-53.29121759,-1.641276447,28.02327,120.63423,28.03768,120.63277,-1,28.02646435607571,120.64822032843621
43,2323,-37.57624891,2.761625723,28.023236,120.644174,28.02463,120.6447,-1,28.02646435607571,120.64822032843621
2694,2931,9.141976208,36.32212729,28.00118,120.70197,27.998552,120.692752,-1,27.997167498855806,120.6965559652936
1376,1378,33.99502781,30.24522546,27.99176,120.72451,27.9833,120.74401,-1,27.9832064862249,120.73087542814596
1503,2150,-36.44472853,-33.32561787,28.0363,120.5857,27.99711,120.58895,-1,28.012194107142857,120.58758835714286
367,1453,-8.878965556,-5.03543208,27.99233,120.60381,27.99832,120.6366,-1,27.994554579966323,120.63662441498319
76,1939,3.080995203,29.96284928,27.99619,120.71034,28.00197,120.68016,-1,27.997167498855806,120.6965559652936
741,2539,14.15334258,-21.05133896,27.95095,120.65688,27.97231,120.62724,-1,27.974714922237407,120.64213955798085
1402,2616,7.517157636,46.111827,28.014576,120.681581,28.018222,120.70197,-1,28.01665533166333,120.68395215130259
189,1956,45.03307055,4.16949351,27.98396,120.69007,27.96946,120.72066,-1,27.976492617449654,120.70585284228184
104,2575,-23.18075916,-34.01386501,28.0211,120.601,28.02926,120.59028,-1,28.02754658695652,120.5927625666996
1689,2614,-31.95223636,0.614292335,28.02095,120.64389,28.01688,120.6293,-1,28.013442647701144,120.63344099195398
545,1837,2.485206457,-10.52755994,27.96676,120.65937,27.98603,120.63754,-1,27.974714922237407,120.64213955798085
1699,2227,7.308706921,10.54950064,27.97659,120.67899,27.98375,120.66578,-1,27.98019494043322,120.67445415667837
656,2420,16.97107763,-30.11703976,27.96161,120.59217,27.98362,120.61785,-1,27.963814004726906,120.59917123319326
243,735,-0.82743073,-9.586635191,28.000291,120.647161,27.993371,120.637184,-1,27.994554579966323,120.63662441498319
907,1052,32.11965143,28.32661301,27.9842,120.72674,27.97486,120.72843,-1,27.9832064862249,120.73087542814596
437,1239,-9.544660812,39.02693643,27.98847,120.666286,27.87124,120.64996,-1,27.930749176470584,120.65948667647059
1950,2564,30.01418783,1.299520987,27.99139,120.71952,27.96169,120.70433,-1,27.9832064862249,120.73087542814596
361,2007,48.81193007,-3.204534208,27.95277,120.79908,27.99715,120.77526,-1,27.95000695011086,120.78102508758309
1572,2921,-40.98356595,-22.07215956,28.02693,120.60664,28.04626,120.62812,-1,28.032579904438965,120.61508961282372
1823,2004,-20.28753086,-52.68703424,28.037123,120.578514,28.05469,120.58692,-1,28.044052805114628,120.59764638977073
1444,2609,-9.945942608,-34.33257635,28.019216,120.588125,28.01418,120.59753,-1,28.02754658695652,120.5927625666996
1899,2857,-37.78402333,-30.94039825,28.06248,120.60338,28.09805,120.59534,-1,28.06240307891061,120.60650673393843
1011,2092,-31.37991095,-6.719872949,28.01687,120.63372,28.0195,120.63455,-1,28.013442647701144,120.63344099195398
112,1112,-39.57220325,-24.85319607,28.01472,120.61007,28.05274,120.62436,-1,28.032579904438965,120.61508961282372
347,709,41.88458637,36.10383081,27.98785,120.71681,27.97153,120.73361,-1,27.9832064862249,120.73087542814596
135,1528,-16.02916969,-12.4788653,27.9974,120.622,28.01484,120.64575,-1,28.013442647701144,120.63344099195398
906,2670,-2.251769076,56.5340706,28.01211,120.69386,28.004123,120.680295,-1,27.997167498855806,120.6965559652936
112,331,-23.78204942,-19.78616621,28.01472,120.61007,28.03958,120.62042,-1,28.032579904438965,120.61508961282372
42,2180,-31.15986385,34.1461538,28.0014,120.65569,27.98333,120.65125,-1,27.990803190363362,120.65275680331753
2658,2840,-33.92853065,-6.349675186,28.023438,120.62652,28.04323,120.58656,-1,28.044052805114628,120.59764638977073
372,1255,-4.640548651,36.77568423,27.99629,120.68028,27.9997,120.67055,-1,28.002290893566702,120.6712867918639
566,2736,7.351251027,40.12182841,28.0085,120.68531,28.008768,120.696683,-1,27.997167498855806,120.6965559652936
412,775,38.42135407,-38.47167197,27.91108,120.67813,27.9189,120.64478,-1,27.910377117283947,120.66762170576135
1685,2847,-32.93443278,-49.86348892,28.08692,120.5856,28.041041,120.588459,-1,28.055907617021266,120.58436497517738
1419,2004,-14.84665249,-11.6156705,28.01125,120.62553,28.05469,120.58692,-1,28.02620499278847,120.62795083653852
68,2602,-33.01993651,-29.92202314,28.02467,120.61708,28.041463,120.586511,-1,28.02754658695652,120.5927625666996
2124,2796,37.35636988,19.89970209,28.0048,120.764,27.97189,120.75195,-1,27.9832064862249,120.73087542814596
1026,2149,12.77292042,8.476500033,27.981479,120.677436,27.98472,120.69611,-1,27.98019494043322,120.67445415667837
